FileName,FileExt,DateModified,Size_KB,Size_GB,Source,Path,SimplePath,ParentPath,FileNameClean,FileType,year,month,UsiaDokumen,Size_MB,SizeCategory,Source_Class,Path_modified,Folder_Root,Subfolder_L2,Filename,Path_Class,Path_Anomali,Subfolder_L3,Subfolder_L4,Subfolder_L5,Subfolder_L6,Path_Uniform
(Default),essentialsound,2025-04-01 06:34:22.746706,0.37,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\(Default).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\(Default).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience,Default,audio,2025,4,baru,0.000361328125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/ambience/(Default).essentialsound,C:,Users,(Default).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Focused,essentialsound,2025-04-01 06:34:22.748812,0.37,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\Focused.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\Focused.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience,Focused,audio,2025,4,baru,0.000361328125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/ambience/Focused.essentialsound,C:,Users,Focused.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
From Outside,essentialsound,2025-04-01 06:34:22.751230,0.41,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\From Outside.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\From Outside.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience,From Outside,audio,2025,4,baru,0.000400390625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/ambience/From Outside.essentialsound,C:,Users,From Outside.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Room Tone,essentialsound,2025-04-01 06:34:22.753659,0.4,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\Room Tone.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\Room Tone.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience,Room Tone,audio,2025,4,baru,0.000390625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/ambience/Room Tone.essentialsound,C:,Users,Room Tone.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Wide and Deep,essentialsound,2025-04-01 06:34:22.757065,0.41,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\Wide and Deep.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience\Wide and Deep.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\ambience,Wide And Deep,audio,2025,4,baru,0.000400390625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/ambience/Wide and Deep.essentialsound,C:,Users,Wide and Deep.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
(Config),essentialsound,2025-06-07 10:57:26.220225,9.36,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\(Config).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\(Config).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Config,audio,2025,6,baru,0.009140625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/(Config).essentialsound,C:,Users,(Config).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
(Default),essentialsound,2025-04-01 06:34:22.781345,0.42,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\(Default).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\(Default).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Default,audio,2025,4,baru,0.00041015625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/(Default).essentialsound,C:,Users,(Default).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Background Walla Walla,essentialsound,2025-04-01 06:34:22.787757,0.56,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Background Walla Walla.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Background Walla Walla.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Background Walla Walla,audio,2025,4,baru,0.000546875,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Background Walla Walla.essentialsound,C:,Users,Background Walla Walla.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Balanced Female Voice,essentialsound,2025-04-01 06:34:22.794310,0.54,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Balanced Female Voice.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Balanced Female Voice.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Balanced Female Voice,audio,2025,4,baru,0.00052734375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Balanced Female Voice.essentialsound,C:,Users,Balanced Female Voice.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Balanced Male Voice,essentialsound,2025-04-01 06:34:22.799796,0.56,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Balanced Male Voice.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Balanced Male Voice.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Balanced Male Voice,audio,2025,4,baru,0.000546875,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Balanced Male Voice.essentialsound,C:,Users,Balanced Male Voice.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Clean Up Noisy Dialogue,essentialsound,2025-04-01 06:34:22.806346,0.55,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Clean Up Noisy Dialogue.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Clean Up Noisy Dialogue.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Clean Up Noisy Dialogue,audio,2025,4,baru,0.000537109375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Clean Up Noisy Dialogue.essentialsound,C:,Users,Clean Up Noisy Dialogue.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
From Outside a Building,essentialsound,2025-04-01 06:34:22.813317,0.54,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From Outside a Building.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From Outside a Building.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,From Outside A Building,audio,2025,4,baru,0.00052734375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/From Outside a Building.essentialsound,C:,Users,From Outside a Building.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
From the Radio,essentialsound,2025-04-01 06:34:22.821901,0.53,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From the Radio.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From the Radio.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,From The Radio,audio,2025,4,baru,0.000517578125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/From the Radio.essentialsound,C:,Users,From the Radio.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
From the Telephone,essentialsound,2025-04-01 06:34:22.830416,0.54,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From the Telephone.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From the Telephone.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,From The Telephone,audio,2025,4,baru,0.00052734375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/From the Telephone.essentialsound,C:,Users,From the Telephone.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
From the Television,essentialsound,2025-04-01 06:34:22.837037,0.55,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From the Television.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\From the Television.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,From The Television,audio,2025,4,baru,0.000537109375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/From the Television.essentialsound,C:,Users,From the Television.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
In a Large Room,essentialsound,2025-04-01 06:34:22.843039,0.55,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\In a Large Room.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\In a Large Room.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,In A Large Room,audio,2025,4,baru,0.000537109375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/In a Large Room.essentialsound,C:,Users,In a Large Room.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
In a Small Room,essentialsound,2025-04-01 06:34:22.852603,0.53,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\In a Small Room.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\In a Small Room.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,In A Small Room,audio,2025,4,baru,0.000517578125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/In a Small Room.essentialsound,C:,Users,In a Small Room.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Make Close Up,essentialsound,2025-04-01 06:34:22.861123,0.53,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Make Close Up.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Make Close Up.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Make Close Up,audio,2025,4,baru,0.000517578125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Make Close Up.essentialsound,C:,Users,Make Close Up.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Make Distant,essentialsound,2025-04-01 06:34:22.868815,0.56,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Make Distant.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Make Distant.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Make Distant,audio,2025,4,baru,0.000546875,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Make Distant.essentialsound,C:,Users,Make Distant.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Make Medium Shot,essentialsound,2025-04-01 06:34:22.876810,0.57,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Make Medium Shot.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Make Medium Shot.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Make Medium Shot,audio,2025,4,baru,0.000556640625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Make Medium Shot.essentialsound,C:,Users,Make Medium Shot.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Over the Intercom,essentialsound,2025-04-01 06:34:22.882928,0.54,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Over the Intercom.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Over the Intercom.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Over The Intercom,audio,2025,4,baru,0.00052734375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Over the Intercom.essentialsound,C:,Users,Over the Intercom.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Podcast Voice,essentialsound,2025-04-01 06:34:22.889006,0.53,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Podcast Voice.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog\Podcast Voice.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\dialog,Podcast Voice,audio,2025,4,baru,0.000517578125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/dialog/Podcast Voice.essentialsound,C:,Users,Podcast Voice.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
(Config),essentialsound,2025-06-07 10:57:26.291398,0.5,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\generic\(Config).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\generic\(Config).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\generic,Config,audio,2025,6,baru,0.00048828125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/generic/(Config).essentialsound,C:,Users,(Config).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
(Default),essentialsound,2025-04-01 06:34:22.897565,0.27,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\generic\(Default).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\generic\(Default).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\generic,Default,audio,2025,4,baru,0.000263671875,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/generic/(Default).essentialsound,C:,Users,(Default).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
(Config),essentialsound,2025-06-07 10:57:26.312136,0.54,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\(Config).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\(Config).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music,Config,audio,2025,6,baru,0.00052734375,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/music/(Config).essentialsound,C:,Users,(Config).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
(Default),essentialsound,2025-04-01 06:34:22.906751,0.37,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\(Default).essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\(Default).essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music,Default,audio,2025,4,baru,0.000361328125,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/music/(Default).essentialsound,C:,Users,(Default).essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Balanced Background Music,essentialsound,2025-04-01 06:34:22.908773,0.41,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\Balanced Background Music.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\Balanced Background Music.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music,Balanced Background Music,audio,2025,4,baru,0.000400390625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/music/Balanced Background Music.essentialsound,C:,Users,Balanced Background Music.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Duck against everything,essentialsound,2025-04-01 06:34:22.911666,0.41,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\Duck against everything.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\Duck against everything.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music,Duck Against Everything,audio,2025,4,baru,0.000400390625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/music/Duck against everything.essentialsound,C:,Users,Duck against everything.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
Hard Vocal Ducking,essentialsound,2025-04-01 06:34:22.914318,0.4,0.0,documents,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\Hard Vocal Ducking.essentialsound,Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music\Hard Vocal Ducking.essentialsound,C:\Users\ASUS\OneDrive\Documents\Adobe\Premiere Pro\22.0\Profile-ASUS\Settings\EssentialSound\Default\music,Hard Vocal Ducking,audio,2025,4,baru,0.000390625,Kecil (<100KB),Lainnya,C:/Users/ASUS/OneDrive/Documents/Adobe/Premiere Pro/22.0/Profile-ASUS/Settings/EssentialSound/Default/music/Hard Vocal Ducking.essentialsound,C:,Users,Hard Vocal Ducking.essentialsound,Lainnya,Yes,ASUS,OneDrive,Documents,Adobe,C:/Users/ASUS/OneDrive/Documents
